BPC,CCR,Report Date,Entry,Age,ctznRace,ctznSex,Closed,Unit,Allegation,Finding,ofcrRace,ofcrSex
16-589,67722,07-11-2016,Walk In,53,Black,Male,09/23/2016,10TH PRECINCT,Procedure,No Charge,Black,Female
16-562,67695,07-01-2016,Online,65,Black,Male,09-09-2016,7TH PRECINCT,Arrest,Exonerated,Black,Male
16-617,67750,07/19/2016,Telephone (or TDD),0,Black,Male,09/27/2016,9TH PRECINCT,Demeanor,Sustained,White,Male
16-602,67735,07/13/2016,Walk In,34,Black,Male,10-12-2016,10TH PRECINCT,Service,No Charge,Black,Male
16-599,67732,07-12-2016,Walk In,56,Black,Male,10-11-2016,12TH PRECINCT,Demeanor,No Charge,Black,Male
16-561,67694,07-01-2016,Telephone (or TDD),39,Black,Female,09/23/2016,6TH PRECINCT,Service,Not Sustained,Unknown,Unknown
16-655,67788,07/30/2016,Walk In,47,Black,Female,10/26/2016,11TH PRECINCT,Service,Unfounded,Black,Female
16-640,67773,07/27/2016,Telephone (or TDD),0,Unknown,Unknown,07/28/2016,3RD PRECINCT,Harassment,Void,White,Male
16-599,67732,07-12-2016,Walk In,56,Black,Male,10-11-2016,12TH PRECINCT,Service,No Charge,Black,Male
16-595,67728,07-12-2016,Telephone (or TDD),23,Black,Male,10-11-2016,9TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-567,67700,07-05-2016,Telephone (or TDD),39,Black,Female,10-04-2016,8TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-567,67700,07-05-2016,Telephone (or TDD),39,Black,Female,10-04-2016,8TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-567,67700,07-05-2016,Telephone (or TDD),39,Black,Female,10-04-2016,8TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-567,67700,07-05-2016,Telephone (or TDD),39,Black,Female,10-04-2016,8TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-567,67700,07-05-2016,Telephone (or TDD),39,Black,Female,10-04-2016,8TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-593,67726,07-12-2016,Walk In,39,Black,Male,10-11-2016,12TH PRECINCT,Demeanor,No Charge,Asian,Male
16-637,67770,07/26/2016,Letter,55,Black,Male,09/13/2016,UNKNOWN COMMAND,Procedure,Admin. Closure,Unknown,Unknown
16-607,67740,07/14/2016,Walk In,19,Black,Female,08-11-2016,MAJOR VIOLATORS,Arrest,Admin. Closure,White,Male
16-607,67740,07/14/2016,Walk In,19,Black,Female,08-11-2016,MAJOR VIOLATORS,Arrest,Admin. Closure,White,Male
16-610,67743,07/15/2016,Telephone (or TDD),32,White,Male,10/13/2016,3RD PRECINCT,Procedure,No Charge,White,Male
16-563,67696,07-01-2016,Telephone (or TDD),27,White,Male,09/29/2016,GANG INTELLIGENCE SURVEILLANCE TRANSIT TEAM,Harassment,Not Sustained,White,Male
16-579,67712,07-07-2016,Telephone (or TDD),28,Black,Female,10-06-2016,MAJOR VIOLATORS,Procedure,Not Sustained,Black,Male
16-579,67712,07-07-2016,Telephone (or TDD),28,Black,Female,10-06-2016,MAJOR VIOLATORS,Procedure,Not Sustained,Black,Male
16-579,67712,07-07-2016,Telephone (or TDD),28,Black,Female,10-06-2016,MAJOR VIOLATORS,Procedure,Not Sustained,Black,Male
16-607,67740,07/14/2016,Walk In,19,Black,Female,08-11-2016,MAJOR VIOLATORS,Entry,Admin. Closure,Black,Male
16-607,67740,07/14/2016,Walk In,19,Black,Female,08-11-2016,MAJOR VIOLATORS,Entry,Admin. Closure,Black,Male
16-607,67740,07/14/2016,Walk In,19,Black,Female,08-11-2016,MAJOR VIOLATORS,Entry,Admin. Closure,Black,Male
16-584,67717,07-08-2016,Telephone (or TDD),25,Black,Male,10-06-2016,TACTICAL RESPONSE UNIT,Search,Sustained,White,Male
16-629,67762,07/22/2016,Telephone (or TDD),51,Black,Male,10/21/2016,UNKNOWN COMMAND,Procedure,No Charge,Unknown,Unknown
16-656,67789,07/31/2016,Walk In,55,Black,Male,11-02-2016,Unknown Command,Procedure,No Charge,Unknown,Unknown
16-573,67706,07-05-2016,Walk In,43,Black,Male,08/31/2016,UNKNOWN COMMAND,Demeanor,No Charge,Unknown,Unknown
16-564,67697,07-01-2016,Telephone (or TDD),45,Black,Female,09/27/2016,UNKNOWN COMMAND,Search,No Charge,Unknown,Unknown
16-571,67704,07-05-2016,Walk In,51,Black,Female,10-07-2016,DOWNTOWN SERVICES DIVISION,Search,Sustained,Black,Female
16-630,67763,07/22/2016,Telephone (or TDD),23,White,Female,10/21/2016,CITYWIDE PARK UNIT,Procedure,Unfounded,Black,Male
16-575,67708,07-05-2016,Walk In,23,Black,Male,07-06-2016,11TH PRECINCT,Harassment,Void,White,Male
16-575,67708,07-05-2016,Walk In,23,Black,Male,07-06-2016,11TH PRECINCT,Harassment,Void,White,Male
16-575,67708,07-05-2016,Walk In,23,Black,Male,07-06-2016,11TH PRECINCT,Harassment,Void,White,Male
16-654,67787,07/29/2016,Walk In,23,Biracial,Female,10/26/2016,12TH PRECINCT,Procedure,Exonerated,Black,Male
16-622,67755,07/20/2016,Telephone (or TDD),64,Black,Female,08-02-2016,UNKNOWN COMMAND,Procedure,Admin. Closure,Unknown,Unknown
16-650,67783,07/28/2016,Walk In,42,Black,Female,07/29/2016,UNKNOWN COMMAND,Procedure,Void,Unknown,Unknown
16-565,67698,07-02-2016,Walk In,22,Arabic,Male,07/15/2016,3RD PRECINCT,Demeanor,Admin. Closure,White,Male
16-628,67761,07/22/2016,Walk In,50,Black,Male,10-11-2016,TRAFFIC ENFORCEMENT UNIT,Procedure,Exonerated,Black,Female
16-607,67740,07/14/2016,Walk In,19,Black,Female,08-11-2016,MAJOR VIOLATORS,Procedure,Admin. Closure,Black,Female
16-571,67704,07-05-2016,Walk In,51,Black,Female,10-07-2016,UNKNOWN COMMAND,Service,No Charge,Unknown,Unknown
16-585,67718,07-08-2016,Walk In,27,Black,Female,10-05-2016,2ND PRECINCT PDU,Service,No Charge,Black,Male
16-579,67712,07-07-2016,Telephone (or TDD),28,Black,Female,10-06-2016,MAJOR VIOLATORS,Property,Exonerated,Black,Male
16-579,67712,07-07-2016,Telephone (or TDD),28,Black,Female,10-06-2016,MAJOR VIOLATORS,Property,Exonerated,Black,Male
16-579,67712,07-07-2016,Telephone (or TDD),28,Black,Female,10-06-2016,MAJOR VIOLATORS,Property,Exonerated,Black,Male
16-579,67712,07-07-2016,Telephone (or TDD),28,Black,Female,10-06-2016,MAJOR VIOLATORS,Property,Exonerated,Black,Male
16-579,67712,07-07-2016,Telephone (or TDD),28,Black,Female,10-06-2016,MAJOR VIOLATORS,Property,Exonerated,Black,Male
16-579,67712,07-07-2016,Telephone (or TDD),28,Black,Female,10-06-2016,MAJOR VIOLATORS,Property,Exonerated,Black,Male
16-600,67733,07/13/2016,Walk In,83,Asian,Male,08/18/2016,10TH PRECINCT,Force,Admin. Closure,Black,Male
16-609,67742,07/15/2016,Walk In,0,Black,Male,10/14/2016,10TH PRECINCT,Service,No Charge,Black,Male
16-574,67707,07-05-2016,Telephone (or TDD),72,Black,Female,09/27/2016,12TH PRECINCT,Service,Sustained,Black,Female
16-574,67707,07-05-2016,Telephone (or TDD),72,Black,Female,09/27/2016,12TH PRECINCT,Service,Sustained,Black,Female
16-591,67724,07-11-2016,Telephone (or TDD),26,Other,Female,09-07-2016,COMMUNICATIONS OPERATIONS,Procedure,Not Sustained,Black,Female
16-643,67776,07/27/2016,Telephone (or TDD),46,Black,Male,08/29/2016,12TH PRECINCT,Procedure,Not Sustained,Black,Male
16-562,67695,07-01-2016,Online,65,Black,Male,09-09-2016,MAJOR VIOLATORS,Arrest,Exonerated,Black,Male
16-581,67714,07-07-2016,Telephone (or TDD),28,Black,Male,10-04-2016,UNKNOWN COMMAND,Procedure,Unfounded,Unknown,Unknown
16-571,67704,07-05-2016,Walk In,51,Black,Female,10-07-2016,UNKNOWN COMMAND,Procedure,No Charge,Unknown,Unknown
16-624,67757,07/20/2016,Walk In,32,Black,Male,10/21/2016,8TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-624,67757,07/20/2016,Walk In,32,Black,Male,10/21/2016,8TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-589,67722,07-11-2016,Walk In,53,Black,Male,09/23/2016,10TH PRECINCT,Entry,No Charge,Black,Female
16-565,67698,07-02-2016,Walk In,23,Arabic,Male,07/15/2016,3RD PRECINCT,Property,Admin. Closure,Black,Female
16-568,67701,07-05-2016,Telephone (or TDD),45,Black,Male,07/18/2016,10TH PRECINCT,Demeanor,Not Sustained,White,Male
16-654,67787,07/29/2016,Walk In,23,Biracial,Female,10/26/2016,2ND PRECINCT,Procedure,No Charge,Black,Male
16-599,67732,07-12-2016,Walk In,56,Black,Male,10-11-2016,12TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-634,67767,07/25/2016,Telephone (or TDD),80,Black,Female,08/23/2016,TELEPHONE CRIME REPORTING UNIT,Demeanor,Admin. Closure,Unknown,Unknown
16-609,67742,07/15/2016,Walk In,0,Black,Male,10/14/2016,10TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-614,67747,07/18/2016,Walk In,31,Black,Male,10/13/2016,10TH PRECINCT,Harassment,Unfounded,White,Male
16-639,67772,07/27/2016,Telephone (or TDD),0,White,Female,08-03-2016,UNKNOWN COMMAND,Property,Admin. Closure,Unknown,Unknown
16-623,67756,07/20/2016,Telephone (or TDD),49,Other,Male,09/23/2016,2ND PRECINCT,Demeanor,Sustained,Black,Female
16-567,67700,07-05-2016,Telephone (or TDD),39,Black,Female,10-04-2016,8TH PRECINCT,Force,Not Sustained,Black,Male
16-567,67700,07-05-2016,Telephone (or TDD),39,Black,Female,10-04-2016,8TH PRECINCT,Force,Not Sustained,Black,Male
16-567,67700,07-05-2016,Telephone (or TDD),39,Black,Female,10-04-2016,8TH PRECINCT,Force,Not Sustained,Black,Male
16-567,67700,07-05-2016,Telephone (or TDD),39,Black,Female,10-04-2016,8TH PRECINCT,Force,Not Sustained,Black,Male
16-567,67700,07-05-2016,Telephone (or TDD),39,Black,Female,10-04-2016,8TH PRECINCT,Force,Not Sustained,Black,Male
16-654,67787,07/29/2016,Walk In,23,Biracial,Female,10/26/2016,12TH PRECINCT,Demeanor,Not Sustained,White,Female
16-602,67735,07/13/2016,Walk In,34,Black,Male,10-12-2016,10TH PRECINCT,Procedure,Sustained,Black,Female
16-582,67715,07-07-2016,Telephone (or TDD),18,White,Female,10-06-2016,UNKNOWN COMMAND,Entry,No Charge,Unknown,Unknown
16-581,67714,07-07-2016,Telephone (or TDD),28,Black,Male,10-04-2016,6TH PRECINCT,Search,No Charge,Black,Male
16-562,67695,07-01-2016,Online,65,Black,Male,09-09-2016,MAJOR VIOLATORS,Demeanor,Not Sustained,Black,Male
16-647,67780,07/28/2016,Walk In,42,Black,Female,08-01-2016,UNKNOWN COMMAND,Property,Admin. Closure,Unknown,Unknown
16-582,67715,07-07-2016,Telephone (or TDD),18,White,Female,10-06-2016,11TH PRECINCT,Search,Exonerated,White,Male
16-582,67715,07-07-2016,Telephone (or TDD),18,White,Female,10-06-2016,11TH PRECINCT,Search,Exonerated,White,Male
16-585,67718,07-08-2016,Walk In,27,Black,Female,10-05-2016,2ND PRECINCT PDU,Demeanor,Unfounded,Black,Male
16-618,67751,07/19/2016,Online,28,Black,Female,10/13/2016,7TH PRECINCT PDU,Harassment,No Charge,Black,Male
16-579,67712,07-07-2016,Telephone (or TDD),28,Black,Female,10-06-2016,MAJOR VIOLATORS,Demeanor,Not Sustained,Black,Male
16-579,67712,07-07-2016,Telephone (or TDD),28,Black,Female,10-06-2016,MAJOR VIOLATORS,Demeanor,Not Sustained,Black,Male
16-576,67709,07-06-2016,Walk In,37,Black,Male,09/30/2016,8TH PRECINCT,Procedure,Sustained,Asian,Male
16-582,67715,07-07-2016,Telephone (or TDD),18,White,Female,10-06-2016,11TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-582,67715,07-07-2016,Telephone (or TDD),18,White,Female,10-06-2016,11TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-582,67715,07-07-2016,Telephone (or TDD),18,White,Female,10-06-2016,11TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-607,67740,07/14/2016,Walk In,19,Black,Female,08-11-2016,MAJOR VIOLATORS,Search,Admin. Closure,White,Male
16-607,67740,07/14/2016,Walk In,19,Black,Female,08-11-2016,MAJOR VIOLATORS,Search,Admin. Closure,White,Male
16-589,67722,07-11-2016,Walk In,53,Black,Male,09/23/2016,10TH PRECINCT,Demeanor,No Charge,Black,Female
16-621,67754,07/20/2016,Online,37,Black,Female,10/14/2016,8TH PRECINCT,Service,No Charge,Black,Male
16-619,67752,07/20/2016,Walk In,4,Black,Female,10/21/2016,8TH PRECINCT,Procedure,No Charge,Black,Female
16-576,67709,07-06-2016,Walk In,37,Black,Male,09/30/2016,8TH PRECINCT,Harassment,No Charge,White,Male
16-576,67709,07-06-2016,Walk In,37,Black,Male,09/30/2016,8TH PRECINCT,Procedure,Not Sustained,Asian,Male
16-634,67767,07/25/2016,Telephone (or TDD),80,Black,Female,08/23/2016,TELEPHONE CRIME REPORTING UNIT,Service,Admin. Closure,Unknown,Unknown
16-607,67740,07/14/2016,Walk In,19,Black,Female,08-11-2016,MAJOR VIOLATORS,Arrest,Admin. Closure,Black,Male
16-607,67740,07/14/2016,Walk In,19,Black,Female,08-11-2016,MAJOR VIOLATORS,Arrest,Admin. Closure,Black,Male
16-607,67740,07/14/2016,Walk In,19,Black,Female,08-11-2016,MAJOR VIOLATORS,Arrest,Admin. Closure,Black,Male
16-589,67722,07-11-2016,Walk In,53,Black,Male,09/23/2016,10TH PRECINCT,Procedure,Not Sustained,White,Male
16-578,67711,07-07-2016,In-Custody,65,Black,Male,09/23/2016,12TH PRECINCT,Force,Unfounded,Asian,Male
16-593,67726,07-12-2016,Walk In,39,Black,Male,10-11-2016,12TH PRECINCT,Harassment,No Charge,Asian,Male
16-637,67770,07/26/2016,Letter,60,Black,Female,09/13/2016,UNKNOWN COMMAND,Procedure,Admin. Closure,Unknown,Unknown
16-595,67728,07-12-2016,Telephone (or TDD),23,Black,Male,10-11-2016,9TH PRECINCT,Procedure,Not Sustained,Black,Male
16-642,67775,07/27/2016,Telephone (or TDD),0,Black,Female,09-08-2016,TRAFFIC ENFORCEMENT UNIT,Procedure,No Charge,Black,Male
16-572,67705,07-05-2016,Telephone (or TDD),31,Black,Male,09/23/2016,2ND PRECINCT,Demeanor,No Charge,Black,Male
16-572,67705,07-05-2016,Telephone (or TDD),31,Black,Male,09/23/2016,2ND PRECINCT,Demeanor,No Charge,Black,Male
16-607,67740,07/14/2016,Walk In,19,Black,Female,08-11-2016,MAJOR VIOLATORS,Procedure,Admin. Closure,White,Male
16-607,67740,07/14/2016,Walk In,19,Black,Female,08-11-2016,MAJOR VIOLATORS,Procedure,Admin. Closure,White,Male
16-607,67740,07/14/2016,Walk In,19,Black,Female,08-11-2016,MAJOR VIOLATORS,Search,Admin. Closure,Black,Female
16-603,67736,07/13/2016,Telephone (or TDD),57,Black,Female,10-11-2016,CITYWIDE PARK UNIT,Demeanor,Not Sustained,Black,Male
16-560,67693,07-01-2016,Telephone (or TDD),52,Black,Female,09/23/2016,UNKNOWN COMMAND,Service,No Charge,Unknown,Unknown
16-605,67738,07/14/2016,Walk In,38,Black,Male,10-07-2016,12TH PRECINCT,Demeanor,No Charge,Black,Male
16-610,67743,07/15/2016,Telephone (or TDD),32,White,Male,10/13/2016,RECORDS/IDENT SECTION,Demeanor,Not Sustained,Black,Female
16-562,67695,07-01-2016,Online,65,Black,Male,09-09-2016,MAJOR VIOLATORS,Procedure,Exonerated,Black,Male
16-613,67746,07/18/2016,Telephone (or TDD),63,Other,Female,08-08-2016,6TH PRECINCT,Service,Admin. Closure,Black,Male
16-613,67746,07/18/2016,Telephone (or TDD),63,Other,Female,08-08-2016,6TH PRECINCT,Service,Admin. Closure,Black,Male
16-650,67783,07/28/2016,Walk In,42,Black,Female,07/29/2016,UNKNOWN COMMAND,Property,Void,Unknown,Unknown
16-624,67757,07/20/2016,Walk In,32,Black,Male,10/21/2016,8TH PRECINCT,Procedure,Exonerated,Black,Male
16-624,67757,07/20/2016,Walk In,32,Black,Male,10/21/2016,8TH PRECINCT,Procedure,Exonerated,Black,Male
16-645,67778,07/28/2016,Telephone (or TDD),29,Black,Female,08-08-2016,MAJOR VIOLATORS,Procedure,Admin. Closure,Black,Male
16-607,67740,07/14/2016,Walk In,19,Black,Female,08-11-2016,MAJOR VIOLATORS,Entry,Admin. Closure,Black,Female
16-603,67736,07/13/2016,Telephone (or TDD),57,Black,Female,10-11-2016,UNKNOWN COMMAND,Demeanor,No Charge,Unknown,Unknown
16-645,67778,07/28/2016,Telephone (or TDD),29,Black,Female,08-08-2016,UNKNOWN COMMAND,Search,No Charge,Unknown,Unknown
16-610,67743,07/15/2016,Telephone (or TDD),32,White,Male,10/13/2016,3RD PRECINCT,Service,No Charge,White,Male
16-622,67755,07/20/2016,Telephone (or TDD),64,Black,Female,08-02-2016,UNKNOWN COMMAND,Service,Admin. Closure,Unknown,Unknown
16-656,67789,07/31/2016,Walk In,55,Black,Male,11-02-2016,DOWNTOWN SERVICES DIVISION,Demeanor,Not Sustained,Black,Male
16-654,67787,07/29/2016,Walk In,23,Biracial,Female,10/26/2016,12TH PRECINCT,Service,No Charge,White,Female
16-621,67754,07/20/2016,Online,37,Black,Female,10/14/2016,8TH PRECINCT PDU,Demeanor,Not Sustained,Black,Female
16-599,67732,07-12-2016,Walk In,56,Black,Male,10-11-2016,12TH PRECINCT,Demeanor,Exonerated,Black,Male
16-639,67772,07/27/2016,Telephone (or TDD),0,White,Female,08-03-2016,UNKNOWN COMMAND,Service,Admin. Closure,Unknown,Unknown
16-572,67705,07-05-2016,Telephone (or TDD),31,Black,Male,09/23/2016,2ND PRECINCT,Arrest,Exonerated,Black,Male
16-572,67705,07-05-2016,Telephone (or TDD),31,Black,Male,09/23/2016,2ND PRECINCT,Arrest,Exonerated,Black,Male
16-616,67749,07/19/2016,Telephone (or TDD),45,Black,Female,07/28/2016,UNKNOWN COMMAND,Search,Admin. Closure,Unknown,Unknown
16-614,67747,07/18/2016,Walk In,31,Black,Male,10/13/2016,10TH PRECINCT,Harassment,No Charge,White,Female
16-593,67726,07-12-2016,Walk In,39,Black,Male,10-11-2016,12TH PRECINCT,Procedure,Sustained,Black,Female
16-628,67761,07/22/2016,Walk In,50,Black,Male,10-11-2016,TRAFFIC ENFORCEMENT UNIT,Demeanor,Unfounded,Black,Female
16-619,67752,07/20/2016,Walk In,4,Black,Female,10/21/2016,8TH PRECINCT,Procedure,No Charge,Unknown,Male
16-624,67757,07/20/2016,Walk In,32,Black,Male,10/21/2016,8TH PRECINCT,Procedure,Sustained,Black,Male
16-624,67757,07/20/2016,Walk In,32,Black,Male,10/21/2016,8TH PRECINCT,Procedure,Sustained,Black,Male
16-633,67766,07/25/2016,Telephone (or TDD),23,Black,Male,10/21/2016,3RD PRECINCT,Procedure,Unfounded,Black,Male
16-609,67742,07/15/2016,Walk In,0,Black,Male,10/14/2016,10TH PRECINCT,Procedure,Sustained,Black,Male
16-601,67734,07/13/2016,Telephone (or TDD),49,Unknown,Female,09-07-2016,8TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-652,67785,07/29/2016,Telephone (or TDD),66,Unknown,Male,08/29/2016,COMMUNICATIONS OPERATIONS,Demeanor,Not Sustained,Black,Female
16-646,67779,07/28/2016,Telephone (or TDD),42,Black,Female,10/21/2016,12TH PRECINCT,Demeanor,Not Sustained,Black,Male
16-584,67717,07-08-2016,Telephone (or TDD),25,Black,Male,10-06-2016,TACTICAL RESPONSE UNIT,Demeanor,Not Sustained,White,Male
16-584,67717,07-08-2016,Telephone (or TDD),25,Black,Male,10-06-2016,TACTICAL RESPONSE UNIT,Demeanor,Not Sustained,White,Male
16-584,67717,07-08-2016,Telephone (or TDD),25,Black,Male,10-06-2016,TACTICAL RESPONSE UNIT,Demeanor,Not Sustained,White,Male
16-568,67701,07-05-2016,Telephone (or TDD),45,Black,Male,07/18/2016,10TH PRECINCT,Procedure,Not Sustained,White,Male
16-651,67784,07/28/2016,Walk In,42,Black,Female,07/29/2016,UNKNOWN COMMAND,Property,Void,Unknown,Unknown
16-594,67727,07-12-2016,Online,32,Black,Male,10-07-2016,12TH PRECINCT,Demeanor,Unfounded,Black,Male
16-643,67776,07/27/2016,Telephone (or TDD),46,Black,Male,08/29/2016,12TH PRECINCT,Demeanor,No Charge,Black,Male
16-573,67706,07-05-2016,Walk In,0,White,Male,08/31/2016,UNKNOWN COMMAND,Force,No Charge,Unknown,Unknown
16-577,67710,07-06-2016,Walk In,34,Black,Female,08/31/2016,3RD PRECINCT,Procedure,Not Sustained,White,Male
16-577,67710,07-06-2016,Walk In,34,Black,Female,08/31/2016,3RD PRECINCT,Procedure,Not Sustained,White,Male
16-561,67694,07-01-2016,Telephone (or TDD),39,Black,Female,09/23/2016,6TH PRECINCT,Harassment,No Charge,Black,Female
16-593,67726,07-12-2016,Walk In,39,Black,Male,10-11-2016,12TH PRECINCT,Harassment,No Charge,Black,Female
16-617,67750,07/19/2016,Telephone (or TDD),0,Black,Male,09/27/2016,9TH PRECINCT,Harassment,No Charge,White,Male
16-575,67708,07-05-2016,Walk In,23,Black,Male,07-06-2016,11TH PRECINCT,Procedure,Void,White,Male
16-575,67708,07-05-2016,Walk In,23,Black,Male,07-06-2016,11TH PRECINCT,Procedure,Void,White,Male
16-575,67708,07-05-2016,Walk In,23,Black,Male,07-06-2016,11TH PRECINCT,Procedure,Void,White,Male
16-608,67741,07/15/2016,Online,19,Black,Female,09-07-2016,7TH PRECINCT,Property,Unfounded,Black,Male
16-580,67713,07-07-2016,Telephone (or TDD),59,Black,Male,10-04-2016,6TH PRECINCT,Demeanor,Unfounded,Black,Male
16-607,67740,07/14/2016,Walk In,19,Black,Female,08-11-2016,MAJOR VIOLATORS,Entry,Admin. Closure,White,Male
16-607,67740,07/14/2016,Walk In,19,Black,Female,08-11-2016,MAJOR VIOLATORS,Entry,Admin. Closure,White,Male
16-613,67746,07/18/2016,Telephone (or TDD),63,Other,Female,08-08-2016,UNKNOWN COMMAND,Service,No Charge,Unknown,Unknown
16-565,67698,07-02-2016,Walk In,23,Arabic,Male,07/15/2016,3RD PRECINCT,Demeanor,Admin. Closure,White,Male
16-624,67757,07/20/2016,Walk In,32,Black,Male,10/21/2016,8TH PRECINCT,Procedure,Not Sustained,Black,Male
16-624,67757,07/20/2016,Walk In,32,Black,Male,10/21/2016,8TH PRECINCT,Procedure,Not Sustained,Black,Male
16-593,67726,07-12-2016,Walk In,39,Black,Male,10-11-2016,12TH PRECINCT,Procedure,Sustained,Asian,Male
16-579,67712,07-07-2016,Telephone (or TDD),28,Black,Female,10-06-2016,MAJOR VIOLATORS,Property,Not Sustained,Black,Male
16-579,67712,07-07-2016,Telephone (or TDD),28,Black,Female,10-06-2016,MAJOR VIOLATORS,Property,Not Sustained,Black,Male
16-579,67712,07-07-2016,Telephone (or TDD),28,Black,Female,10-06-2016,MAJOR VIOLATORS,Property,Not Sustained,Black,Male
16-579,67712,07-07-2016,Telephone (or TDD),28,Black,Female,10-06-2016,MAJOR VIOLATORS,Property,Not Sustained,Black,Male
16-579,67712,07-07-2016,Telephone (or TDD),28,Black,Female,10-06-2016,MAJOR VIOLATORS,Property,Not Sustained,Black,Male
16-579,67712,07-07-2016,Telephone (or TDD),28,Black,Female,10-06-2016,MAJOR VIOLATORS,Property,Not Sustained,Black,Male
16-579,67712,07-07-2016,Telephone (or TDD),28,Black,Female,10-06-2016,MAJOR VIOLATORS,Property,Not Sustained,Black,Male
16-576,67709,07-06-2016,Walk In,37,Black,Male,09/30/2016,8TH PRECINCT,Procedure,Sustained,White,Male
16-602,67735,07/13/2016,Walk In,34,Black,Male,10-12-2016,10TH PRECINCT,Service,No Charge,White,Female
16-571,67704,07-05-2016,Walk In,51,Black,Female,10-07-2016,DOWNTOWN SERVICES DIVISION,Search,Sustained,Black,Male
16-582,67715,07-07-2016,Telephone (or TDD),18,White,Female,10-06-2016,11TH PRECINCT,Demeanor,Not Sustained,White,Female
